VentaID,FechaVenta,DepartamentoVenta,ProvinciaVenta,DistritoVenta,EquipoVenta
146784,2017-01-30,la libertad,trujillo,trujillo,pandero guerreros
146785,2017-01-30,la libertad,trujillo,trujillo,pandero guerreros
146795,2017-01-30,cuzco,cusco,cuzco,pandero guerreros
146903,2017-01-31,cuzco,cusco,cuzco,pandero guerreros
146920,2017-01-31,ancash,santa,chimbote,pandero guerreros
147064,2017-01-31,cuzco,cusco,cuzco,pandero guerreros
147146,2017-01-31,lima,lima,san miguel,pandero guerreros
147217,2017-01-31,la libertad,trujillo,trujillo,pandero guerreros
147559,2017-02-10,lambayeque,chiclayo,chiclayo,pandero guerreros
147593,2017-02-10,lima,lima,la molina,pandero guerreros
147714,2017-02-14,la libertad,trujillo,trujillo,pandero guerreros
147754,2017-02-14,la libertad,trujillo,trujillo,pandero guerreros
147774,2017-02-15,callao,callao,bellavista,pandero guerreros
147994,2017-02-20,cuzco,cusco,cuzco,pandero guerreros
148004,2017-02-20,ancash,santa,chimbote,pandero guerreros
148113,2017-02-21,la libertad,trujillo,trujillo,pandero guerreros
148122,2017-02-21,la libertad,trujillo,trujillo,pandero guerreros
148357,2017-02-24,lima,lima,san miguel,pandero guerreros
148378,2017-02-24,lima,lima,los olivos,pandero guerreros
148583,2017-02-28,cuzco,cusco,san sebastian,pandero guerreros
148732,2017-02-28,lima,lima,independencia,pandero guerreros
148788,2017-02-28,la libertad,trujillo,trujillo,pandero guerreros
148963,2017-03-06,lima,lima,santa anita,pandero guerreros
148989,2017-03-07,lambayeque,chiclayo,chiclayo,pandero guerreros
149053,2017-03-07,la libertad,trujillo,trujillo,pandero guerreros
149054,2017-03-07,la libertad,trujillo,trujillo,pandero guerreros
149144,2017-03-09,arequipa,arequipa,arequipa - cercado,pandero guerreros
149201,2017-03-10,ancash,santa,chimbote,pandero guerreros
149259,2017-03-13,cuzco,cusco,san sebastian,pandero guerreros
149283,2017-03-13,cuzco,cusco,wanchaq,pandero guerreros
149329,2017-03-14,lima,lima,santa anita,pandero guerreros
149409,2017-03-15,lima,lima,san isidro,pandero guerreros
149613,2017-03-20,cuzco,cusco,cuzco,pandero guerreros
149923,2017-03-24,lima,lima,los olivos,pandero guerreros
149939,2017-03-24,ancash,santa,chimbote,pandero guerreros
149942,2017-03-24,lambayeque,chiclayo,chiclayo,pandero guerreros
150172,2017-03-29,la libertad,trujillo,trujillo,pandero guerreros
150190,2017-03-29,lima,lima,santa anita,pandero guerreros
150215,2017-03-29,lambayeque,chiclayo,chiclayo,pandero guerreros
150235,2017-03-30,lima,lima,santiago de surco,pandero guerreros
150359,2017-03-31,lambayeque,chiclayo,chiclayo,pandero guerreros
150378,2017-03-31,la libertad,trujillo,trujillo,pandero guerreros
150386,2017-03-31,lima,lima,independencia,pandero guerreros
150586,2017-03-31,lambayeque,chiclayo,chiclayo,pandero guerreros
150873,2017-04-10,lambayeque,chiclayo,chiclayo,pandero guerreros
150925,2017-04-11,lima,lima,independencia,pandero guerreros
150940,2017-04-11,lambayeque,chiclayo,chiclayo,pandero guerreros
151075,2017-04-12,lima,lima,san juan de miraflores,pandero guerreros
151089,2017-04-15,cuzco,cusco,cuzco,pandero guerreros
151155,2017-04-17,lima,lima,independencia,pandero guerreros
151166,2017-04-18,lima,lima,santa anita,pandero guerreros
151322,2017-04-20,lima,lima,independencia,pandero guerreros
151396,2017-04-20,lambayeque,chiclayo,chiclayo,pandero guerreros
151448,2017-04-21,lima,lima,san juan de miraflores,pandero guerreros
151586,2017-04-24,lambayeque,chiclayo,chiclayo,pandero guerreros
151985,2017-04-28,cuzco,cusco,cuzco,pandero guerreros
152429,2017-05-05,lima,lima,san miguel,pandero guerreros
152462,2017-05-08,arequipa,arequipa,arequipa - cercado,pandero guerreros
152575,2017-05-09,lambayeque,chiclayo,chiclayo,pandero guerreros
152606,2017-05-10,la libertad,trujillo,trujillo,pandero guerreros
152669,2017-05-11,cuzco,cusco,cuzco,pandero guerreros
152737,2017-05-12,cuzco,cusco,san sebastian,pandero guerreros
152770,2017-05-15,lima,lima,santa anita,pandero guerreros
152851,2017-05-16,la libertad,trujillo,trujillo,pandero guerreros
153188,2017-05-22,arequipa,arequipa,arequipa - cercado,pandero guerreros
153212,2017-05-22,madre de dios,tambopata,tambopata,pandero guerreros
153218,2017-05-22,lima,lima,miraflores,pandero guerreros
153231,2017-05-22,lima,lima,santa anita,pandero guerreros
153414,2017-05-26,madre de dios,tambopata,tambopata,pandero guerreros
153422,2017-05-26,madre de dios,tambopata,tambopata,pandero guerreros
153452,2017-05-26,cuzco,cusco,cuzco,pandero guerreros
153457,2017-05-26,lima,lima,independencia,pandero guerreros
153463,2017-05-26,cuzco,cusco,cuzco,pandero guerreros
153540,2017-05-29,ancash,santa,chimbote,pandero guerreros
153544,2017-05-29,cuzco,cusco,cuzco,pandero guerreros
153555,2017-05-29,lambayeque,chiclayo,chiclayo,pandero guerreros
153568,2017-05-29,lima,lima,santa anita,pandero guerreros
153625,2017-05-30,la libertad,trujillo,trujillo,pandero guerreros
153726,2017-05-31,cuzco,cusco,cuzco,pandero guerreros
153734,2017-05-31,arequipa,arequipa,paucarpata,pandero guerreros
153736,2017-05-31,arequipa,arequipa,paucarpata,pandero guerreros
153938,2017-05-31,piura,piura,piura,pandero guerreros
154022,2017-05-31,lima,lima,san juan de miraflores,pandero guerreros
154052,2017-06-03,cuzco,cusco,san sebastian,pandero guerreros
154134,2017-06-07,cuzco,cusco,cuzco,pandero guerreros
154179,2017-06-07,lima,lima,san juan de miraflores,pandero guerreros
154206,2017-06-08,lima,lima,san isidro,pandero guerreros
154260,2017-06-08,lima,lima,santa anita,pandero guerreros
154407,2017-06-12,lima,lima,san juan de miraflores,pandero guerreros
154483,2017-06-13,lima,lima,la victoria,pandero guerreros
154588,2017-06-15,lima,lima,santa anita,pandero guerreros
154630,2017-06-16,piura,piura,piura,pandero guerreros
154848,2017-06-21,cuzco,cusco,cuzco,pandero guerreros
154892,2017-06-21,cuzco,cusco,wanchaq,pandero guerreros
154897,2017-06-21,la libertad,trujillo,trujillo,pandero guerreros
154903,2017-06-21,lima,lima,santa anita,pandero guerreros
154927,2017-06-22,arequipa,arequipa,arequipa - cercado,pandero guerreros
154952,2017-06-22,arequipa,arequipa,arequipa - cercado,pandero guerreros
155133,2017-06-26,la libertad,trujillo,trujillo,pandero guerreros
155171,2017-06-27,lambayeque,chiclayo,chiclayo,pandero guerreros
155306,2017-06-28,lambayeque,chiclayo,chiclayo,pandero guerreros
155308,2017-06-28,lima,lima,santa anita,pandero guerreros
155405,2017-06-30,lima,lima,san miguel,pandero guerreros
155440,2017-06-30,la libertad,trujillo,trujillo,pandero guerreros
155583,2017-06-30,lambayeque,chiclayo,chiclayo,pandero guerreros
155803,2017-07-04,cuzco,cusco,san sebastian,pandero guerreros
155816,2017-07-05,la libertad,trujillo,trujillo,pandero guerreros
155817,2017-07-05,la libertad,trujillo,trujillo,pandero guerreros
155929,2017-07-07,lambayeque,chiclayo,chiclayo,pandero guerreros
155938,2017-07-07,lima,lima,santa anita,pandero guerreros
155991,2017-07-10,cuzco,cusco,cuzco,pandero guerreros
156031,2017-07-11,lima,lima,la victoria,pandero guerreros
156055,2017-07-11,lima,lima,independencia,pandero guerreros
156119,2017-07-11,lima,lima,san miguel,pandero guerreros
156297,2017-07-13,piura,piura,piura,pandero guerreros
156418,2017-07-15,lambayeque,chiclayo,chiclayo,pandero guerreros
156532,2017-07-18,la libertad,trujillo,trujillo,pandero guerreros
156547,2017-07-18,lima,lima,los olivos,pandero guerreros
156586,2017-07-19,la libertad,trujillo,trujillo,pandero guerreros
156610,2017-07-19,cuzco,cusco,cuzco,pandero guerreros
156751,2017-07-21,lima,lima,santa anita,pandero guerreros
156797,2017-07-24,arequipa,arequipa,cerro colorado,pandero guerreros
156854,2017-07-24,callao,callao,bellavista,pandero guerreros
156948,2017-07-25,madre de dios,tambopata,tambopata,pandero guerreros
156958,2017-07-26,la libertad,trujillo,trujillo,pandero guerreros
156960,2017-07-26,la libertad,trujillo,trujillo,pandero guerreros
156985,2017-07-26,junin,huancayo,el tambo,pandero guerreros
157079,2017-07-27,junin,huancayo,el tambo,pandero guerreros
157122,2017-07-27,lambayeque,chiclayo,chiclayo,pandero guerreros
157152,2017-07-27,cuzco,cusco,cuzco,pandero guerreros
157190,2017-07-27,cuzco,cusco,san sebastian,pandero guerreros
157252,2017-07-31,arequipa,arequipa,arequipa - cercado,pandero guerreros
157266,2017-07-31,lambayeque,chiclayo,chiclayo,pandero guerreros
157572,2017-07-31,lima,lima,santa anita,pandero guerreros
157868,2017-08-08,lima,lima,san isidro,pandero guerreros
157962,2017-08-10,lima,lima,san isidro,pandero guerreros
157983,2017-08-10,lima,lima,independencia,pandero guerreros
158102,2017-08-14,lima,lima,los olivos,pandero guerreros
158150,2017-08-15,lima,lima,independencia,pandero guerreros
158199,2017-08-15,madre de dios,tambopata,tambopata,pandero guerreros
158242,2017-08-16,lima,lima,miraflores,pandero guerreros
158244,2017-08-16,lima,lima,miraflores,pandero guerreros
158341,2017-08-17,lima,lima,san miguel,pandero guerreros
158372,2017-08-18,cuzco,cusco,cuzco,pandero guerreros
158373,2017-08-18,lambayeque,chiclayo,chiclayo,pandero guerreros
158612,2017-08-23,lima,lima,san isidro,pandero guerreros
158825,2017-08-28,piura,piura,piura,pandero guerreros
158914,2017-08-28,lima,lima,santa anita,pandero guerreros
158963,2017-08-29,junin,huancayo,el tambo,pandero guerreros
159093,2017-08-31,lima,lima,santa anita,pandero guerreros
159301,2017-08-31,la libertad,trujillo,trujillo,pandero guerreros
159344,2017-08-31,lima,lima,santa anita,pandero guerreros
159368,2017-08-31,lima,lima,santa anita,pandero guerreros
159374,2017-08-31,junin,huancayo,el tambo,pandero guerreros
159609,2017-09-06,junin,huancayo,el tambo,pandero guerreros
159669,2017-09-08,lima,lima,san juan de miraflores,pandero guerreros
159670,2017-09-08,lima,lima,independencia,pandero guerreros
159696,2017-09-08,lambayeque,chiclayo,chiclayo,pandero guerreros
159762,2017-09-11,lima,lima,independencia,pandero guerreros
159956,2017-09-13,la libertad,trujillo,trujillo,pandero guerreros
160066,2017-09-15,arequipa,arequipa,cerro colorado,pandero guerreros
160207,2017-09-19,lima,lima,independencia,pandero guerreros
160221,2017-09-19,lima,lima,la molina,pandero guerreros
160224,2017-09-19,la libertad,trujillo,trujillo,pandero guerreros
160301,2017-09-20,lima,lima,san juan de miraflores,pandero guerreros
160390,2017-09-21,junin,huancayo,el tambo,pandero guerreros
160468,2017-09-22,cuzco,cusco,wanchaq,pandero guerreros
160500,2017-09-22,lima,lima,san isidro,pandero guerreros
160506,2017-09-22,la libertad,trujillo,trujillo,pandero guerreros
160508,2017-09-22,la libertad,trujillo,trujillo,pandero guerreros
160602,2017-09-25,la libertad,trujillo,trujillo,pandero guerreros
160697,2017-09-26,junin,huancayo,el tambo,pandero guerreros
160720,2017-09-26,lima,lima,santiago de surco,pandero guerreros
160730,2017-09-26,junin,huancayo,el tambo,pandero guerreros
160827,2017-09-27,piura,piura,piura,pandero guerreros
160918,2017-09-28,ancash,santa,chimbote,pandero guerreros
161010,2017-09-29,lima,lima,la victoria,pandero guerreros
161011,2017-09-29,lambayeque,chiclayo,chiclayo,pandero guerreros
161054,2017-09-29,lima,lima,santiago de surco,pandero guerreros
161226,2017-09-30,madre de dios,tambopata,tambopata,pandero guerreros
161228,2017-09-30,madre de dios,tambopata,tambopata,pandero guerreros
161246,2017-09-30,lima,lima,santa anita,pandero guerreros
161253,2017-09-30,la libertad,trujillo,trujillo,pandero guerreros
161266,2017-09-30,lima,lima,santiago de surco,pandero guerreros
161328,2017-09-30,arequipa,arequipa,arequipa - cercado,pandero guerreros
161429,2017-10-05,lima,lima,los olivos,pandero guerreros
161576,2017-10-10,lima,lima,santiago de surco,pandero guerreros
161646,2017-10-11,lima,lima,santiago de surco,pandero guerreros
161894,2017-10-17,arequipa,arequipa,arequipa - cercado,pandero guerreros
161936,2017-10-17,la libertad,trujillo,trujillo,pandero guerreros
161937,2017-10-17,la libertad,trujillo,trujillo,pandero guerreros
162069,2017-10-19,la libertad,trujillo,trujillo,pandero guerreros
162100,2017-10-19,arequipa,arequipa,arequipa - cercado,pandero guerreros
162101,2017-10-19,arequipa,arequipa,arequipa - cercado,pandero guerreros
162140,2017-10-20,lima,lima,la molina,pandero guerreros
162148,2017-10-20,lima,lima,san miguel,pandero guerreros
162154,2017-10-20,lima,lima,san juan de miraflores,pandero guerreros
